date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda
2022-09-29,2.77,91.68,52.86,28.62,0.7,13.43,26.47,20.48,14.5,0.92,25.039625
2022-09-30,3.14,88.4,56.68,30.36,0.0,20.48,23.81,17.35,10.83,0.98,24.624479166666664
2022-10-01,2.67,95.87,64.79,22.29,0.0,19.79,26.21,16.02,7.24,0.47,24.199916666666667
2022-10-02,2.77,96.5,71.24,36.48,0.0,18.05,26.45,17.45,8.63,0.69,23.764125
2022-10-03,2.18,94.8,73.52,33.21,0.1,12.2,27.99,19.25,13.86,0.42,23.348041666666663
2022-10-04,2.6,94.08,71.15,31.27,0.0,14.82,29.09,20.5,13.97,0.57,22.90908333333333
2022-10-05,2.43,97.08,78.5,46.87,0.0,13.59,26.73,20.39,14.87,0.72,22.44077083333333
2022-10-06,1.34,96.7,89.99,60.9,7.2,6.58,23.67,18.21,14.98,0.29,21.94245833333333
2022-10-07,2.38,97.68,80.44,48.56,0.1,15.59,25.69,18.82,12.8,0.54,21.552333333333333
2022-10-08,2.37,96.97,79.02,49.17,0.0,14.96,26.3,19.75,14.58,0.53,21.313916666666668
2022-10-09,2.26,96.1,78.85,54.75,0.0,13.74,25.03,19.81,15.07,0.67,20.9919375
2022-10-10,1.7,97.17,87.2,54.75,9.8,10.04,25.23,17.86,14.57,0.34,20.56308333333333
2022-10-11,1.98,97.37,80.57,52.27,0.1,12.36,24.32,18.18,12.79,0.56,20.33302083333333
2022-10-12,2.03,95.75,80.66,50.01,0.0,13.49,25.28,18.0,12.96,0.44,20.337520833333333
2022-10-13,2.14,97.28,77.03,37.91,0.0,16.19,26.34,17.75,10.82,0.32,20.272791666666667
2022-10-14,2.12,97.27,74.11,25.49,0.0,16.4,29.64,18.18,10.65,0.27,20.215229166666667
2022-10-15,2.43,96.7,70.52,33.4,0.0,15.09,28.1,18.26,10.13,0.69,20.061833333333333
2022-10-16,1.84,96.55,70.09,35.59,0.0,12.08,28.01,19.18,11.19,0.31,19.8385625
2022-10-17,2.59,95.85,71.57,43.21,0.0,15.53,27.67,20.74,15.46,0.87,19.75133333333333
2022-10-18,2.1,97.27,84.1,60.7,0.0,12.34,26.57,20.28,15.1,0.82,19.573291666666663
2022-10-19,2.15,97.52,81.16,46.41,0.1,11.23,28.11,21.83,17.87,0.74,19.43045833333333
2022-10-20,1.29,96.58,85.81,66.29,0.0,5.63,24.07,20.64,17.84,0.57,19.205770833333336
2022-10-21,1.68,96.9,81.7,59.38,0.0,9.94,25.59,20.39,16.6,0.47,19.049020833333334
2022-10-22,1.55,95.03,83.86,62.97,0.0,8.54,24.75,19.24,14.64,0.6,18.805057142857144
2022-10-26,1.58,93.78,69.22,29.04,0.0,11.05,29.56,18.7,12.38,0.25,18.351692307692307
2022-10-27,1.99,96.13,71.0,27.01,0.0,14.12,28.4,17.72,9.05,0.54,17.9854375
2022-10-28,1.79,97.3,77.25,35.8,0.0,12.04,26.76,17.27,9.59,0.54,17.806145833333332
2022-10-29,1.49,97.47,83.29,54.31,0.0,10.7,23.72,16.01,9.13,0.48,17.604916666666668
2022-10-30,1.4,96.7,84.73,62.32,0.0,9.06,23.07,17.47,13.93,0.53,17.629739130434782
2022-10-31,1.44,96.97,83.65,61.62,0.0,9.51,23.45,18.58,14.3,0.52,17.572208333333332
2022-11-01,1.92,95.32,70.68,33.27,0.0,12.85,27.43,19.67,11.54,0.66,17.505145833333334
2022-11-02,1.69,96.35,80.57,52.95,0.0,12.07,24.44,18.65,12.65,0.67,17.389395833333335
2022-11-03,1.54,96.18,69.69,37.0,0.0,10.37,25.4,18.63,14.8,0.45,17.316020833333333
2022-11-04,1.88,89.07,51.25,25.06,0.0,11.02,24.17,17.23,9.57,0.87,17.138395833333334
2022-11-05,1.58,86.32,48.28,17.03,0.0,14.32,24.54,14.51,6.59,0.53,16.802333333333333
2022-11-06,1.22,92.18,60.38,16.05,0.0,14.1,26.65,11.72,2.46,0.27,16.639979166666667
2022-11-07,1.57,95.67,66.49,24.56,0.0,13.66,23.89,12.74,2.25,0.6,16.551416666666665
2022-11-08,0.98,96.75,77.55,46.79,0.0,8.44,21.4,12.89,7.38,0.19,16.491354166666667
2022-11-09,1.26,93.8,73.54,41.08,0.3,9.49,24.19,14.47,6.78,0.42,16.534812499999997
2022-11-10,1.35,95.83,74.11,43.94,0.0,12.58,21.66,14.67,8.41,0.53,16.427604166666665
2022-11-11,0.89,96.37,86.59,69.8,9.3,5.92,18.67,13.38,7.85,0.39,16.3544375
2022-11-12,1.2,95.98,83.13,58.57,0.0,8.1,22.14,16.09,11.4,0.59,16.786166666666666
2022-11-13,1.01,97.12,86.24,59.68,0.0,8.69,21.39,14.87,11.08,0.25,17.103520833333334
2022-11-14,1.09,97.58,83.07,42.7,0.0,9.55,23.19,14.93,10.2,0.3,17.333916666666667
2022-11-15,0.85,96.8,81.13,53.76,0.0,6.3,21.16,13.91,8.38,0.19,17.513875
2022-11-16,1.31,94.82,70.27,46.83,0.4,6.89,20.99,16.41,13.01,0.85,17.717666666666666
2022-11-17,1.51,93.73,67.61,38.88,0.0,11.24,24.8,17.64,11.5,0.73,17.853104166666665
2022-11-18,1.19,92.0,61.45,45.91,0.0,2.32,17.49,14.56,12.03,1.02,17.814833333333333
2022-11-19,1.89,62.89,44.58,33.02,0.0,10.68,15.31,12.66,9.04,1.73,17.53425
2022-11-20,1.53,87.17,53.08,36.57,0.0,11.53,20.76,13.85,7.16,1.05,17.561062500000002
2022-11-21,1.4,93.78,65.45,41.17,0.0,6.23,20.95,13.43,5.52,1.01,17.645520833333332
2022-11-22,1.37,87.32,53.99,38.54,0.0,8.67,16.76,12.88,7.32,1.19,17.6321875
2022-11-23,1.46,90.63,64.0,42.94,0.0,9.06,23.37,16.64,7.19,0.98,17.695770833333334
2022-11-24,1.12,96.33,75.93,46.04,0.0,11.03,22.67,14.59,8.11,0.53,17.618479166666667
2022-11-25,1.39,96.48,65.32,36.08,0.0,9.56,22.3,13.78,6.84,0.88,17.524916666666666
2022-11-26,0.87,82.85,57.84,22.21,0.0,11.61,19.33,9.44,2.09,0.41,17.097020833333335
2022-11-27,0.7,94.95,73.47,29.89,0.0,10.01,17.55,6.8,-1.23,0.28,16.876437499999998
2022-11-28,1.59,95.67,52.93,27.39,0.0,10.81,17.19,12.2,3.46,1.56,16.856708333333334
2022-11-29,1.08,83.95,57.74,31.24,0.8,11.29,17.69,9.67,2.08,0.74,16.682
2022-11-30,0.72,90.48,67.56,40.86,0.0,8.78,16.15,8.84,2.08,0.34,16.642958333333333
2022-12-01,0.66,91.05,76.94,60.14,0.2,4.13,13.97,9.83,5.98,0.33,16.679979166666666
2022-12-02,0.87,84.42,71.52,64.66,0.0,3.04,12.07,10.92,9.88,0.97,16.643666666666665
2022-12-03,0.83,95.22,72.42,47.4,0.0,9.19,16.05,10.67,5.48,0.56,16.6303125
2022-12-04,0.61,97.05,85.74,57.93,0.7,7.14,16.83,9.63,5.01,0.18,16.511354166666667
2022-12-05,0.88,94.35,78.6,53.02,0.0,8.8,18.12,12.58,7.85,0.59,16.653354166666666
2022-12-06,0.64,97.07,87.79,64.51,1.0,5.13,17.46,12.52,10.03,0.19,16.723166666666668
2022-12-07,0.73,95.85,82.25,55.19,0.0,8.29,18.5,13.4,9.87,0.28,16.844270833333333
2022-12-08,0.86,95.95,85.99,68.73,0.0,5.82,16.86,12.94,9.69,0.98,16.881416666666667
2022-12-09,0.56,96.65,91.03,81.21,0.3,2.83,14.33,10.97,8.31,0.24,16.922125
2022-12-10,0.96,93.72,70.79,45.1,0.0,5.64,18.68,12.78,8.17,0.66,16.95779166666667
2022-12-11,0.72,93.72,82.57,62.69,1.8,4.78,17.19,11.64,8.73,0.43,16.983145833333335
